0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.000000000000000021e-03,-1.000000000000000021e-03,-2.000000000000000042e-03,-2.000000000000000042e-03,-3.000000000000000062e-03,-4.000000000000000083e-03,-4.000000000000000083e-03,-5.000000000000000104e-03,-6.000000000000000125e-03,-7.000000000000000146e-03,-8.000000000000000167e-03,-8.999999999999999320e-03,-8.999999999999999320e-03,-1.000000000000000021e-02,-1.099999999999999936e-02,-1.200000000000000025e-02,-1.299999999999999940e-02,-1.400000000000000029e-02,-1.499999999999999944e-02,-1.600000000000000033e-02,-1.600000000000000033e-02,-1.700000000000000122e-02,-1.799999999999999864e-02,-1.899999999999999953e-02,-1.899999999999999953e-02,-2.000000000000000042e-02,-2.000000000000000042e-02,-2.100000000000000130e-02,-2.100000000000000130e-02,-2.100000000000000130e-02,-2.100000000000000130e-02,-2.100000000000000130e-02,-2.100000000000000130e-02,-2.100000000000000130e-02,-2.100000000000000130e-02,-2.100000000000000130e-02,-2.000000000000000042e-02,-2.000000000000000042e-02,-1.899999999999999953e-02,-1.799999999999999864e-02,-1.700000000000000122e-02,-1.600000000000000033e-02,-1.400000000000000029e-02,-1.299999999999999940e-02,-1.099999999999999936e-02,-8.999999999999999320e-03,-7.000000000000000146e-03,-5.000000000000000104e-03,-2.000000000000000042e-03,0.000000000000000000e+00,3.000000000000000062e-03,6.000000000000000125e-03,8.999999999999999320e-03,1.299999999999999940e-02,1.700000000000000122e-02,2.100000000000000130e-02,2.500000000000000139e-02,2.900000000000000147e-02,3.400000000000000244e-02,3.899999999999999994e-02,4.399999999999999745e-02,5.000000000000000278e-02,5.600000000000000117e-02,6.199999999999999956e-02,6.800000000000000488e-02,7.499999999999999722e-02,8.100000000000000255e-02,8.899999999999999578e-02,9.600000000000000200e-02,1.039999999999999952e-01,1.120000000000000023e-01,1.209999999999999964e-01,1.300000000000000044e-01,1.390000000000000124e-01,1.479999999999999927e-01,1.580000000000000016e-01,1.680000000000000104e-01,1.789999999999999925e-01,1.900000000000000022e-01,2.010000000000000120e-01,2.129999999999999949e-01,2.250000000000000056e-01,2.379999999999999893e-01,2.500000000000000000e-01,2.640000000000000124e-01,2.770000000000000240e-01,2.919999999999999818e-01,3.059999999999999942e-01,3.210000000000000075e-01,3.360000000000000209e-01,3.519999999999999796e-01,3.689999999999999947e-01,3.850000000000000089e-01,4.020000000000000240e-01,4.199999999999999845e-01,4.380000000000000004e-01,4.570000000000000173e-01,4.759999999999999787e-01,4.949999999999999956e-01,5.150000000000000133e-01,5.360000000000000320e-01,5.570000000000000506e-01,5.779999999999999583e-01,5.999999999999999778e-01,6.229999999999999982e-01,6.460000000000000187e-01,6.700000000000000400e-01,6.939999999999999503e-01,7.179999999999999716e-01,7.439999999999999947e-01,7.690000000000000169e-01,7.960000000000000409e-01,8.229999999999999538e-01,8.499999999999999778e-01,8.780000000000000027e-01,9.070000000000000284e-01,9.360000000000000542e-01,9.659999999999999698e-01,9.959999999999999964e-01,1.026999999999999913e+00,1.058999999999999941e+00,1.090999999999999970e+00,1.124000000000000110e+00,1.157000000000000028e+00,1.191999999999999948e+00,1.225999999999999979e+00,1.262000000000000011e+00,1.298000000000000043e+00,1.334999999999999964e+00,1.372000000000000108e+00,1.409999999999999920e+00,1.449000000000000066e+00,1.487999999999999989e+00,1.528000000000000025e+00,1.568999999999999950e+00,1.610000000000000098e+00,1.653000000000000025e+00,1.695000000000000062e+00,1.739000000000000101e+00,1.782999999999999918e+00,1.828000000000000069e+00,1.874000000000000110e+00,1.921000000000000041e+00,1.967999999999999972e+00,2.016000000000000014e+00,2.064999999999999947e+00,2.113999999999999879e+00,2.165000000000000036e+00,2.216000000000000192e+00,2.267999999999999794e+00,2.319999999999999840e+00,2.374000000000000110e+00,2.427999999999999936e+00,2.483000000000000096e+00,2.539000000000000146e+00,2.595000000000000195e+00,2.653000000000000025e+00,2.710999999999999854e+00,2.770000000000000018e+00,2.830000000000000071e+00,2.891000000000000014e+00,2.952999999999999847e+00,3.015000000000000124e+00,3.077999999999999847e+00,3.142999999999999794e+00,3.208000000000000185e+00,3.274000000000000021e+00,3.339999999999999858e+00,3.407999999999999918e+00,3.476999999999999869e+00,3.545999999999999819e+00,3.616999999999999993e+00,3.688000000000000167e+00,3.759999999999999787e+00,3.834000000000000075e+00,3.907999999999999918e+00,3.983000000000000096e+00,4.059000000000000163e+00,4.136000000000000121e+00,4.214000000000000412e+00,4.291999999999999815e+00,4.371999999999999886e+00,4.453000000000000291e+00,4.535000000000000142e+00,4.616999999999999993e+00,4.700999999999999623e+00,4.785999999999999588e+00,4.871999999999999886e+00,4.958000000000000185e+00,5.046000000000000263e+00,5.134999999999999787e+00,5.224999999999999645e+00,5.315000000000000391e+00,5.407000000000000028e+00,5.500000000000000000e+00,5.500000000000000000e+00,5.501999999999999780e+00,5.504999999999999893e+00,5.506999999999999673e+00,5.509000000000000341e+00,5.511999999999999567e+00,5.514000000000000234e+00,5.516000000000000014e+00,5.517999999999999794e+00,5.519999999999999574e+00,5.520999999999999908e+00,5.522999999999999687e+00,5.525000000000000355e+00,5.527000000000000135e+00,5.527999999999999581e+00,5.530000000000000249e+00,5.530999999999999694e+00,5.532000000000000028e+00,5.533999999999999808e+00,5.535000000000000142e+00,5.535999999999999588e+00,5.536999999999999922e+00,5.538000000000000256e+00,5.538999999999999702e+00,5.540000000000000036e+00,5.541000000000000369e+00,5.541999999999999815e+00,5.543000000000000149e+00,5.543000000000000149e+00,5.543999999999999595e+00,5.544999999999999929e+00,5.544999999999999929e+00,5.546000000000000263e+00,5.546000000000000263e+00,5.546999999999999709e+00,5.546999999999999709e+00,5.546999999999999709e+00,5.548000000000000043e+00,5.548000000000000043e+00,5.548000000000000043e+00,5.548000000000000043e+00,5.548000000000000043e+00,5.548000000000000043e+00,5.548000000000000043e+00,5.548000000000000043e+00,5.548000000000000043e+00,5.548000000000000043e+00,5.548000000000000043e+00,5.546999999999999709e+00,5.546999999999999709e+00,5.546999999999999709e+00,5.546000000000000263e+00,5.546000000000000263e+00,5.546000000000000263e+00,5.544999999999999929e+00,5.544999999999999929e+00,5.543999999999999595e+00,5.543999999999999595e+00,5.543000000000000149e+00,5.541999999999999815e+00,5.541999999999999815e+00,5.541000000000000369e+00,5.540000000000000036e+00,5.540000000000000036e+00,5.538999999999999702e+00,5.538000000000000256e+00,5.536999999999999922e+00,5.535999999999999588e+00,5.535999999999999588e+00,5.535000000000000142e+00,5.533999999999999808e+00,5.533000000000000362e+00,5.532000000000000028e+00,5.530999999999999694e+00,5.530000000000000249e+00,5.528999999999999915e+00,5.527999999999999581e+00,5.527000000000000135e+00,5.525999999999999801e+00,5.525000000000000355e+00,5.524000000000000021e+00,5.522000000000000242e+00,5.520999999999999908e+00,5.519999999999999574e+00,5.519000000000000128e+00,5.517999999999999794e+00,5.517000000000000348e+00,5.514999999999999680e+00,5.514000000000000234e+00,5.512999999999999901e+00,5.511999999999999567e+00,5.511000000000000121e+00,5.509000000000000341e+00,5.508000000000000007e+00,5.506999999999999673e+00,5.506000000000000227e+00,5.503999999999999559e+00,5.503000000000000114e+00,5.501999999999999780e+00,5.501000000000000334e+00,5.498999999999999666e+00,5.498000000000000220e+00,5.496999999999999886e+00,5.496000000000000441e+00,5.493999999999999773e+00,5.493000000000000327e+00,5.491999999999999993e+00,5.490999999999999659e+00,5.488999999999999879e+00,5.488000000000000433e+00,5.487000000000000099e+00,5.485999999999999766e+00,5.485000000000000320e+00,5.482999999999999652e+00,5.482000000000000206e+00,5.480999999999999872e+00,5.480000000000000426e+00,5.479000000000000092e+00,5.477999999999999758e+00,5.475999999999999979e+00,5.474999999999999645e+00,5.474000000000000199e+00,5.472999999999999865e+00,5.472000000000000419e+00,5.471000000000000085e+00,5.469999999999999751e+00,5.469000000000000306e+00,5.467999999999999972e+00,5.466999999999999638e+00,5.466000000000000192e+00,5.464999999999999858e+00,5.464000000000000412e+00,5.464000000000000412e+00,5.463000000000000078e+00,5.461999999999999744e+00,5.461000000000000298e+00,5.459999999999999964e+00,5.459999999999999964e+00,5.458999999999999631e+00,5.458000000000000185e+00,5.458000000000000185e+00,5.456999999999999851e+00,5.456000000000000405e+00,5.456000000000000405e+00,5.455000000000000071e+00,5.455000000000000071e+00,5.453999999999999737e+00,5.453999999999999737e+00,5.453999999999999737e+00,5.453000000000000291e+00,5.453000000000000291e+00,5.453000000000000291e+00,5.451999999999999957e+00,5.451999999999999957e+00,5.451999999999999957e+00,5.451999999999999957e+00,5.451999999999999957e+00,5.451999999999999957e+00,5.451999999999999957e+00,5.451999999999999957e+00,5.451999999999999957e+00,5.451999999999999957e+00,5.451999999999999957e+00,5.453000000000000291e+00,5.453000000000000291e+00,5.453000000000000291e+00,5.453999999999999737e+00,5.453999999999999737e+00,5.455000000000000071e+00,5.455000000000000071e+00,5.456000000000000405e+00,5.456999999999999851e+00,5.456999999999999851e+00,5.458000000000000185e+00,5.458999999999999631e+00,5.459999999999999964e+00,5.461000000000000298e+00,5.461999999999999744e+00,5.463000000000000078e+00,5.464000000000000412e+00,5.464999999999999858e+00,5.466000000000000192e+00,5.467999999999999972e+00,5.469000000000000306e+00,5.469999999999999751e+00,5.472000000000000419e+00,5.472999999999999865e+00,5.474999999999999645e+00,5.477000000000000313e+00,5.479000000000000092e+00,5.480000000000000426e+00,5.482000000000000206e+00,5.483999999999999986e+00,5.485999999999999766e+00,5.488000000000000433e+00,5.490999999999999659e+00,5.493000000000000327e+00,5.495000000000000107e+00,5.498000000000000220e+00,5.500000000000000000e+00,5.500000000000000000e+00,5.503000000000000114e+00,5.504999999999999893e+00,5.506999999999999673e+00,5.509000000000000341e+00,5.509999999999999787e+00,5.509999999999999787e+00,5.511000000000000121e+00,5.509999999999999787e+00,5.509999999999999787e+00,5.509000000000000341e+00,5.506999999999999673e+00,5.504999999999999893e+00,5.503000000000000114e+00,5.500000000000000000e+00,5.496999999999999886e+00,5.493000000000000327e+00,5.488999999999999879e+00,5.483999999999999986e+00,5.480000000000000426e+00,5.474000000000000199e+00,5.469000000000000306e+00,5.463000000000000078e+00,5.456999999999999851e+00,5.450000000000000178e+00,5.442999999999999616e+00,5.435999999999999943e+00,5.427999999999999936e+00,5.419999999999999929e+00,5.410999999999999588e+00,5.402999999999999581e+00,5.392999999999999794e+00,5.384000000000000341e+00,5.373999999999999666e+00,5.363999999999999879e+00,5.354000000000000092e+00,5.342999999999999972e+00,5.331999999999999851e+00,5.320999999999999730e+00,5.309000000000000163e+00,5.298000000000000043e+00,5.285000000000000142e+00,5.272999999999999687e+00,5.259999999999999787e+00,5.246999999999999886e+00,5.233999999999999986e+00,5.221000000000000085e+00,5.206999999999999851e+00,5.192999999999999616e+00,5.179000000000000270e+00,5.163999999999999702e+00,5.150000000000000355e+00,5.134999999999999787e+00,5.120000000000000107e+00,5.104000000000000092e+00,5.089000000000000412e+00,5.073000000000000398e+00,5.057000000000000384e+00,5.041000000000000369e+00,5.024000000000000021e+00,5.006999999999999673e+00,4.990999999999999659e+00,4.974000000000000199e+00,4.956999999999999851e+00,4.939000000000000057e+00,4.921999999999999709e+00,4.903999999999999915e+00,4.886000000000000121e+00,4.868000000000000327e+00,4.849999999999999645e+00,4.831999999999999851e+00,4.812999999999999723e+00,4.794999999999999929e+00,4.775999999999999801e+00,4.756999999999999673e+00,4.738000000000000433e+00,4.719000000000000306e+00,4.700000000000000178e+00,4.681000000000000050e+00,4.661999999999999922e+00,4.642000000000000348e+00,4.623000000000000220e+00,4.602999999999999758e+00,4.583000000000000185e+00,4.562999999999999723e+00,4.543999999999999595e+00,4.524000000000000021e+00,4.503999999999999559e+00,4.483999999999999986e+00,4.463000000000000078e+00,4.442999999999999616e+00,4.423000000000000043e+00,4.402999999999999581e+00,4.381999999999999673e+00,4.362000000000000099e+00,4.341999999999999638e+00,4.320999999999999730e+00,4.301000000000000156e+00,4.280999999999999694e+00,4.259999999999999787e+00,4.240000000000000213e+00,4.219000000000000306e+00,4.198999999999999844e+00,4.179000000000000270e+00,4.158000000000000362e+00,4.137999999999999901e+00,4.118000000000000327e+00,4.097000000000000419e+00,4.076999999999999957e+00,4.057000000000000384e+00,4.036999999999999922e+00,4.016000000000000014e+00,3.995999999999999996e+00,3.975999999999999979e+00,3.955999999999999961e+00,3.936999999999999833e+00,3.916999999999999815e+00,3.896999999999999797e+00,3.876999999999999780e+00,3.858000000000000096e+00,3.838000000000000078e+00,3.818999999999999950e+00,3.799999999999999822e+00,3.781000000000000139e+00,3.762000000000000011e+00,3.742999999999999883e+00,3.724000000000000199e+00,3.705000000000000071e+00,3.686999999999999833e+00,3.668000000000000149e+00,3.649999999999999911e+00,3.632000000000000117e+00,3.613999999999999879e+00,3.596000000000000085e+00,3.577999999999999847e+00,3.560999999999999943e+00,3.543000000000000149e+00,3.525999999999999801e+00,3.508999999999999897e+00,3.492999999999999883e+00,3.475999999999999979e+00,3.459000000000000075e+00,3.443000000000000060e+00,3.427000000000000046e+00,3.411000000000000032e+00,3.395999999999999908e+00,3.379999999999999893e+00,3.365000000000000213e+00,3.350000000000000089e+00,3.335999999999999854e+00,3.321000000000000174e+00,3.306999999999999940e+00,3.293000000000000149e+00,3.278999999999999915e+00,3.266000000000000014e+00,3.253000000000000114e+00,3.240000000000000213e+00,3.226999999999999869e+00,3.214999999999999858e+00,3.201999999999999957e+00,3.190999999999999837e+00,3.178999999999999826e+00,3.168000000000000149e+00,3.157000000000000028e+00,3.145999999999999908e+00,3.136000000000000121e+00,3.125999999999999890e+00,3.116000000000000103e+00,3.107000000000000206e+00,3.096999999999999975e+00,3.088999999999999968e+00,3.080000000000000071e+00,3.072000000000000064e+00,3.064000000000000057e+00,3.056999999999999940e+00,3.049999999999999822e+00,3.043000000000000149e+00,3.036999999999999922e+00,3.031000000000000139e+00,3.025999999999999801e+00,3.020000000000000018e+00,3.016000000000000014e+00,3.011000000000000121e+00,3.007000000000000117e+00,3.003000000000000114e+00,3.000000000000000000e+00,2.996999999999999886e+00,2.995000000000000107e+00,2.992999999999999883e+00,2.991000000000000103e+00,2.990000000000000213e+00,2.990000000000000213e+00,2.988999999999999879e+00,2.990000000000000213e+00,2.990000000000000213e+00,2.991000000000000103e+00,2.992999999999999883e+00,2.995000000000000107e+00,2.996999999999999886e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.003000000000000114e+00,3.005999999999999783e+00,3.008999999999999897e+00,3.011000000000000121e+00,3.013999999999999790e+00,3.016000000000000014e+00,3.019000000000000128e+00,3.020999999999999908e+00,3.024000000000000021e+00,3.025999999999999801e+00,3.028000000000000025e+00,3.029999999999999805e+00,3.032000000000000028e+00,3.033999999999999808e+00,3.036000000000000032e+00,3.036999999999999922e+00,3.039000000000000146e+00,3.040000000000000036e+00,3.041999999999999815e+00,3.043000000000000149e+00,3.044999999999999929e+00,3.045999999999999819e+00,3.047000000000000153e+00,3.048000000000000043e+00,3.048999999999999932e+00,3.049999999999999822e+00,3.051000000000000156e+00,3.052000000000000046e+00,3.052999999999999936e+00,3.053999999999999826e+00,3.053999999999999826e+00,3.055000000000000160e+00,3.055000000000000160e+00,3.056000000000000050e+00,3.056000000000000050e+00,3.056999999999999940e+00,3.056999999999999940e+00,3.056999999999999940e+00,3.056999999999999940e+00,3.057999999999999829e+00,3.057999999999999829e+00,3.057999999999999829e+00,3.057999999999999829e+00,3.057999999999999829e+00,3.057999999999999829e+00,3.056999999999999940e+00,3.056999999999999940e+00,3.056999999999999940e+00,3.056999999999999940e+00,3.056000000000000050e+00,3.056000000000000050e+00,3.055000000000000160e+00,3.055000000000000160e+00,3.053999999999999826e+00,3.053999999999999826e+00,3.052999999999999936e+00,3.052000000000000046e+00,3.052000000000000046e+00,3.051000000000000156e+00,3.049999999999999822e+00,3.048999999999999932e+00,3.048999999999999932e+00,3.048000000000000043e+00,3.047000000000000153e+00,3.045999999999999819e+00,3.044999999999999929e+00,3.044000000000000039e+00,3.043000000000000149e+00,3.041999999999999815e+00,3.040999999999999925e+00,3.039000000000000146e+00,3.037999999999999812e+00,3.036999999999999922e+00,3.036000000000000032e+00,3.035000000000000142e+00,3.032999999999999918e+00,3.032000000000000028e+00,3.031000000000000139e+00,3.029999999999999805e+00,3.028000000000000025e+00,3.027000000000000135e+00,3.025999999999999801e+00,3.024000000000000021e+00,3.023000000000000131e+00,3.020999999999999908e+00,3.020000000000000018e+00,3.019000000000000128e+00,3.016999999999999904e+00,3.016000000000000014e+00,3.013999999999999790e+00,3.012999999999999901e+00,3.011000000000000121e+00,3.009999999999999787e+00,3.008000000000000007e+00,3.007000000000000117e+00,3.004999999999999893e+00,3.004000000000000004e+00,3.001999999999999780e+00,3.000999999999999890e+00,2.999000000000000110e+00,2.998000000000000220e+00,2.995999999999999996e+00,2.995000000000000107e+00,2.992999999999999883e+00,2.991999999999999993e+00,2.990000000000000213e+00,2.988999999999999879e+00,2.987000000000000099e+00,2.986000000000000210e+00,2.983999999999999986e+00,2.983000000000000096e+00,2.980999999999999872e+00,2.979999999999999982e+00,2.979000000000000092e+00,2.976999999999999869e+00,2.975999999999999979e+00,2.974000000000000199e+00,2.972999999999999865e+00,2.971999999999999975e+00,2.970000000000000195e+00,2.968999999999999861e+00,2.967999999999999972e+00,2.967000000000000082e+00,2.964999999999999858e+00,2.963999999999999968e+00,2.963000000000000078e+00,2.962000000000000188e+00,2.960999999999999854e+00,2.959000000000000075e+00,2.958000000000000185e+00,2.956999999999999851e+00,2.955999999999999961e+00,2.955000000000000071e+00,2.954000000000000181e+00,2.952999999999999847e+00,2.951999999999999957e+00,2.951000000000000068e+00,2.951000000000000068e+00,2.950000000000000178e+00,2.948999999999999844e+00,2.947999999999999954e+00,2.947999999999999954e+00,2.947000000000000064e+00,2.946000000000000174e+00,2.946000000000000174e+00,2.944999999999999840e+00,2.944999999999999840e+00,2.943999999999999950e+00,2.943999999999999950e+00,2.943000000000000060e+00,2.943000000000000060e+00,2.943000000000000060e+00,2.943000000000000060e+00,2.942000000000000171e+00,2.942000000000000171e+00,2.942000000000000171e+00,2.942000000000000171e+00,2.942000000000000171e+00,2.942000000000000171e+00,2.943000000000000060e+00,2.943000000000000060e+00,2.943000000000000060e+00,2.943000000000000060e+00,2.943999999999999950e+00,2.943999999999999950e+00,2.944999999999999840e+00,2.944999999999999840e+00,2.946000000000000174e+00,2.946000000000000174e+00,2.947000000000000064e+00,2.947999999999999954e+00,2.948999999999999844e+00,2.950000000000000178e+00,2.951000000000000068e+00,2.951999999999999957e+00,2.952999999999999847e+00,2.954000000000000181e+00,2.955000000000000071e+00,2.956999999999999851e+00,2.958000000000000185e+00,2.959999999999999964e+00,2.960999999999999854e+00,2.963000000000000078e+00,2.963999999999999968e+00,2.966000000000000192e+00,2.967999999999999972e+00,2.970000000000000195e+00,2.971999999999999975e+00,2.974000000000000199e+00,2.975999999999999979e+00,2.979000000000000092e+00,2.980999999999999872e+00,2.983999999999999986e+00,2.986000000000000210e+00,2.988999999999999879e+00,2.991000000000000103e+00,2.994000000000000217e+00,2.996999999999999886e+00,3.000000000000000000e+00
